REGISTRATION_STATUS_ID,REGISTRATION_ID,STATUS,DATE_CREATED
954272,114122,Documents Received ,8/5/2025
958110,114122,Received Title,8/11/2025
958542,114122,Successfully Sent to DMV,8/11/2025
954277,114123,Documents Received ,8/5/2025
958108,114123,Received Title,8/11/2025
958549,114123,Successfully Sent to DMV,8/11/2025
954280,114124,Documents Received ,8/5/2025
958106,114124,Received Title,8/11/2025
958575,114124,Successfully Sent to DMV,8/11/2025
954281,114125,Documents Received ,8/5/2025
958105,114125,Received Title,8/11/2025
958681,114125,Successfully Sent to DMV,8/11/2025
954284,114128,Documents Received ,8/5/2025
958024,114128,Received Title,8/11/2025
958689,114128,Successfully Sent to DMV,8/11/2025
954285,114129,Documents Received ,8/5/2025
958023,114129,Received Title,8/11/2025
958703,114129,Successfully Sent to DMV,8/11/2025
954290,114131,Documents Received ,8/5/2025
958021,114131,Received Title,8/11/2025
958686,114131,Successfully Sent to DMV,8/11/2025
954286,114136,Documents Received ,8/5/2025
958020,114136,Received Title,8/11/2025
958700,114136,Successfully Sent to DMV,8/11/2025
954287,114137,Documents Received ,8/5/2025
958019,114137,Received Title,8/11/2025
958699,114137,Successfully Sent to DMV,8/11/2025
954288,114138,Documents Received ,8/5/2025
958018,114138,Received Title,8/11/2025
958694,114138,Successfully Sent to DMV,8/11/2025
952303,114141,Send Docs to TTG,8/4/2025
973879,114141,TTG sent to county,9/3/2025
952671,114167,Documents Received ,8/4/2025
970346,114167,TTG sent to county,8/27/2025
954296,114171,Documents Received ,8/5/2025
953396,114186,Send Docs to TTG,8/4/2025
958711,114186,Documents Received ,8/11/2025
964569,114186,TTG sent to county,8/19/2025
953398,114187,Send Docs to TTG,8/4/2025
956104,114187,Documents Received ,8/6/2025
958742,114187,TTG sent to county,8/11/2025
953417,114188,On Hold- QA,8/4/2025
955051,114188,Send Docs to TTG,8/6/2025
958723,114188,Documents Received ,8/11/2025
958745,114188,TTG sent to county,8/11/2025
968312,114188,Post Audit,8/25/2025
953451,114203,On Hold- QA,8/4/2025
961936,114203,Send Docs to TTG,8/14/2025
971502,114203,Documents Received ,8/28/2025
971529,114203,TTG sent to county,8/28/2025
953542,114211,On Hold- QA,8/5/2025
971745,114211,On Hold- QA,8/28/2025
953627,114216,Send Docs to TTG,8/5/2025
961472,114216,Documents Received ,8/14/2025
968891,114216,TTG sent to county,8/25/2025
953922,114220,Send Docs to TTG,8/5/2025
954011,114221,On Hold- QA,8/5/2025
954020,114222,On Hold- QA,8/5/2025
954799,114263,On Hold- QA,8/5/2025
969982,114263,On Hold- QA,8/26/2025
970469,114263,Send Docs to TTG,8/27/2025
975073,114263,Documents Received ,9/4/2025
975076,114263,TTG sent to county,9/4/2025
954859,114274,On Hold- QA,8/5/2025
956384,114274,On Hold- QA,8/6/2025
965212,114274,On Hold- QA,8/20/2025
973352,114274,Send Docs to TTG,9/2/2025
971668,114299,TTG sent to county,8/28/2025
972045,114299,Documents Received ,8/29/2025
972050,114299,TTG sent to county,8/29/2025
955045,114316,On Hold- QA,8/6/2025
960369,114316,On Hold- QA,8/13/2025
964091,114316,Send Docs to TTG,8/19/2025
969740,114316,Documents Received ,8/26/2025
969768,114316,TTG sent to county,8/26/2025
970518,114316,TTG sent to county,8/27/2025
955072,114319,On Hold- QA,8/6/2025
960364,114319,On Hold- QA,8/13/2025
961925,114319,On Hold- QA,8/14/2025
964134,114319,On Hold- QA,8/19/2025
972399,114319,Send Docs to TTG,8/29/2025
974289,114319,TTG sent to county,9/3/2025
958625,114357,Documents Received ,8/11/2025
958678,114359,Documents Received ,8/11/2025
960113,114360,Received Title,8/13/2025
964628,114360,Documents Received ,8/19/2025
969541,114360,Successfully Sent to DMV,8/26/2025
960111,114361,Received Title,8/13/2025
964629,114361,Documents Received ,8/19/2025
965127,114361,Successfully Sent to DMV,8/20/2025
960109,114362,Received Title,8/13/2025
964630,114362,Documents Received ,8/19/2025
965130,114362,Successfully Sent to DMV,8/20/2025
971662,114362,TTG sent to county,8/28/2025
960107,114363,Received Title,8/13/2025
964626,114363,Documents Received ,8/19/2025
965123,114363,Successfully Sent to DMV,8/20/2025
960105,114364,Received Title,8/13/2025
964631,114364,Documents Received ,8/19/2025
965135,114364,Successfully Sent to DMV,8/20/2025
960101,114366,Received Title,8/13/2025
964632,114366,Documents Received ,8/19/2025
965141,114366,Successfully Sent to DMV,8/20/2025
960099,114367,Received Title,8/13/2025
964627,114367,Documents Received ,8/19/2025
965168,114367,Successfully Sent to DMV,8/20/2025
956249,114368,Send Docs to TTG,8/6/2025
956270,114369,On Hold- QA,8/6/2025
959850,114369,On Hold- QA,8/13/2025
961945,114369,Send Docs to TTG,8/14/2025
969777,114369,TTG sent to county,8/26/2025
970519,114369,TTG sent to county,8/27/2025
957113,114383,Documents Received ,8/8/2025
956389,114389,Send Docs to TTG,8/6/2025
958508,114389,Documents Received ,8/11/2025
958659,114389,TTG sent to county,8/11/2025
965368,114389,Post Audit,8/20/2025
957913,114401,Documents Received ,8/11/2025
960170,114401,Received Title,8/13/2025
961476,114401,Successfully Sent to DMV,8/14/2025
957915,114402,Documents Received ,8/11/2025
960169,114402,Received Title,8/13/2025
961516,114402,Successfully Sent to DMV,8/14/2025
956505,114404,On Hold- QA,8/7/2025
958590,114404,Send Docs to TTG,8/11/2025
960092,114404,Documents Received ,8/13/2025
972349,114404,TTG sent to county,8/29/2025
957917,114406,Documents Received ,8/11/2025
960168,114406,Received Title,8/13/2025
961527,114406,Successfully Sent to DMV,8/14/2025
956566,114418,On Hold- QA,8/7/2025
971696,114418,Send Docs to TTG,8/28/2025
974288,114418,TTG sent to county,9/3/2025
956610,114423,Send Docs to TTG,8/7/2025
958717,114423,Documents Received ,8/11/2025
958719,114423,TTG sent to county,8/11/2025
956681,114437,Send Docs to TTG,8/7/2025
963476,114437,Documents Received ,8/18/2025
966181,114437,TTG sent to county,8/21/2025
956940,114439,On Hold- QA,8/7/2025
958606,114439,Send Docs to TTG,8/11/2025
961399,114439,Documents Received ,8/14/2025
961502,114439,TTG sent to county,8/14/2025
971552,114439,TTG sent to county,8/28/2025
956945,114458,On Hold- QA,8/7/2025
957720,114458,Send Docs to TTG,8/8/2025
975005,114458,Documents Received ,9/4/2025
975079,114458,TTG sent to county,9/4/2025
969985,114464,Send Docs to TTG,8/26/2025
971379,114464,Documents Received ,8/28/2025
971541,114464,TTG sent to county,8/28/2025
957172,114491,On Hold- QA,8/8/2025
971713,114491,Documents Received ,8/28/2025
971819,114491,TTG sent to county,8/28/2025
957248,114494,On Hold- QA,8/8/2025
958626,114494,Send Docs to TTG,8/11/2025
971554,114494,TTG sent to county,8/28/2025
957346,114498,Documents Received ,8/8/2025
957370,114498,TTG sent to county,8/8/2025
959873,114498,Post Audit,8/13/2025
958341,114514,Documents Received ,8/11/2025
960174,114514,Received Title,8/13/2025
961377,114514,Successfully Sent to DMV,8/14/2025
958340,114524,Documents Received ,8/11/2025
960171,114524,Received Title,8/13/2025
957557,114534,Send Docs to TTG,8/8/2025
963334,114534,Documents Received ,8/18/2025
957562,114537,Send Docs to TTG,8/8/2025
959400,114537,Documents Received ,8/12/2025
971720,114537,TTG sent to county,8/28/2025
957625,114548,On Hold- QA,8/8/2025
957629,114550,On Hold- QA,8/8/2025
957668,114562,On Hold- QA,8/8/2025
957902,114587,Send Docs to TTG,8/11/2025
958830,114640,Send Docs to TTG,8/12/2025
972047,114640,Documents Received ,8/29/2025
972049,114640,TTG sent to county,8/29/2025
958844,114644,Send Docs to TTG,8/12/2025
958860,114645,On Hold- QA,8/12/2025
958881,114657,Send Docs to TTG,8/12/2025
958889,114660,Send Docs to TTG,8/12/2025
958898,114664,Send Docs to TTG,8/12/2025
958920,114672,Send Docs to TTG,8/12/2025
961490,114672,Documents Received ,8/14/2025
973126,114672,TTG sent to county,9/2/2025
958956,114682,On Hold- QA,8/12/2025
959670,114682,Send Docs to TTG,8/12/2025
968804,114682,Documents Received ,8/25/2025
968874,114682,TTG sent to county,8/25/2025
961577,114709,Documents Received ,8/14/2025
961225,114711,Documents Received ,8/14/2025
963577,114711,Received Title,8/18/2025
964152,114711,Successfully Sent to DMV,8/19/2025
960041,114717,Documents Received ,8/13/2025
963512,114717,Received Title,8/18/2025
964556,114717,Successfully Sent to DMV,8/19/2025
960034,114718,Documents Received ,8/13/2025
963509,114718,Received Title,8/18/2025
964475,114718,Successfully Sent to DMV,8/19/2025
961227,114719,Documents Received ,8/14/2025
963542,114719,Received Title,8/18/2025
964169,114719,Successfully Sent to DMV,8/19/2025
960035,114720,Documents Received ,8/13/2025
963507,114720,Received Title,8/18/2025
964543,114720,Successfully Sent to DMV,8/19/2025
960036,114721,Documents Received ,8/13/2025
963506,114721,Received Title,8/18/2025
964494,114721,Successfully Sent to DMV,8/19/2025
960039,114722,Documents Received ,8/13/2025
963504,114722,Received Title,8/18/2025
964545,114722,Successfully Sent to DMV,8/19/2025
960040,114723,Documents Received ,8/13/2025
963503,114723,Received Title,8/18/2025
964492,114723,Successfully Sent to DMV,8/19/2025
960038,114724,Documents Received ,8/13/2025
963502,114724,Received Title,8/18/2025
964552,114724,Successfully Sent to DMV,8/19/2025
960037,114725,Documents Received ,8/13/2025
963501,114725,Received Title,8/18/2025
964551,114725,Successfully Sent to DMV,8/19/2025
960042,114726,Documents Received ,8/13/2025
963498,114726,Received Title,8/18/2025
964548,114726,Successfully Sent to DMV,8/19/2025
960043,114727,Documents Received ,8/13/2025
963497,114727,Received Title,8/18/2025
964547,114727,Successfully Sent to DMV,8/19/2025
960044,114728,Documents Received ,8/13/2025
963495,114728,Received Title,8/18/2025
964479,114728,Successfully Sent to DMV,8/19/2025
961228,114729,Documents Received ,8/14/2025
963540,114729,Received Title,8/18/2025
964172,114729,Successfully Sent to DMV,8/19/2025
960010,114730,Documents Received ,8/13/2025
963530,114730,Received Title,8/18/2025
959422,114733,On Hold- QA,8/12/2025
959886,114733,Send Docs to TTG,8/13/2025
961563,114733,Documents Received ,8/14/2025
961608,114733,TTG sent to county,8/14/2025
967814,114733,Post Audit,8/23/2025
961226,114741,Documents Received ,8/14/2025
963539,114741,Received Title,8/18/2025
964175,114741,Successfully Sent to DMV,8/19/2025
959507,114744,Send Docs to TTG,8/12/2025
963510,114744,Documents Received ,8/18/2025
963888,114744,TTG sent to county,8/18/2025
967827,114744,Post Audit,8/23/2025
959629,114749,On Hold- QA,8/12/2025
960459,114749,On Hold- QA,8/13/2025
961926,114749,Send Docs to TTG,8/14/2025
965743,114749,Documents Received ,8/21/2025
966165,114749,TTG sent to county,8/21/2025
970289,114749,Post Audit,8/27/2025
959674,114758,On Hold- QA,8/12/2025
967731,114758,Send Docs to TTG,8/22/2025
974857,114758,Documents Received ,9/4/2025
975087,114758,TTG sent to county,9/4/2025
959760,114762,Send Docs to TTG,8/13/2025
959761,114762,On Hold- QA,8/13/2025
959793,114763,Send Docs to TTG,8/13/2025
968808,114763,Documents Received ,8/25/2025
968873,114763,TTG sent to county,8/25/2025
959838,114766,Send Docs to TTG,8/13/2025
961407,114766,Documents Received ,8/14/2025
973127,114766,TTG sent to county,9/2/2025
959854,114770,On Hold- QA,8/13/2025
964771,114770,On Hold- QA,8/19/2025
966782,114770,Send Docs to TTG,8/22/2025
972326,114770,Documents Received ,8/29/2025
972338,114770,TTG sent to county,8/29/2025
959872,114774,Send Docs to TTG,8/13/2025
964488,114774,Documents Received ,8/19/2025
964511,114774,TTG sent to county,8/19/2025
959883,114777,On Hold- QA,8/13/2025
971698,114777,Send Docs to TTG,8/28/2025
961230,114780,Documents Received ,8/14/2025
963538,114780,Received Title,8/18/2025
964139,114780,Successfully Sent to DMV,8/19/2025
961229,114783,Documents Received ,8/14/2025
963537,114783,Received Title,8/18/2025
964128,114783,Successfully Sent to DMV,8/19/2025
960294,114790,On Hold- QA,8/13/2025
970468,114790,Send Docs to TTG,8/27/2025
972282,114790,Documents Received ,8/29/2025
972332,114790,TTG sent to county,8/29/2025
961232,114792,Documents Received ,8/14/2025
963535,114792,Received Title,8/18/2025
964072,114792,Successfully Sent to DMV,8/19/2025
960316,114794,Send Docs to TTG,8/13/2025
963353,114794,Documents Received ,8/18/2025
975102,114794,TTG sent to county,9/4/2025
960328,114796,On Hold- QA,8/13/2025
963094,114796,Send Docs to TTG,8/18/2025
967422,114796,Documents Received ,8/22/2025
967425,114796,TTG sent to county,8/22/2025
960346,114803,Send Docs to TTG,8/13/2025
963341,114803,Documents Received ,8/18/2025
963904,114803,TTG sent to county,8/18/2025
967871,114803,Post Audit,8/23/2025
961234,114810,Documents Received ,8/14/2025
963613,114810,Received Title,8/18/2025
965465,114810,Successfully Sent to DMV,8/20/2025
961240,114812,Documents Received ,8/14/2025
963611,114812,Received Title,8/18/2025
965467,114812,Successfully Sent to DMV,8/20/2025
961238,114813,Documents Received ,8/14/2025
963610,114813,Received Title,8/18/2025
965469,114813,Successfully Sent to DMV,8/20/2025
961237,114814,Documents Received ,8/14/2025
963609,114814,Received Title,8/18/2025
965570,114814,Successfully Sent to DMV,8/20/2025
961235,114815,Documents Received ,8/14/2025
963608,114815,Received Title,8/18/2025
965479,114815,Successfully Sent to DMV,8/20/2025
961242,114816,Documents Received ,8/14/2025
963607,114816,Received Title,8/18/2025
965487,114816,Successfully Sent to DMV,8/20/2025
961236,114817,Documents Received ,8/14/2025
963606,114817,Received Title,8/18/2025
965563,114817,Successfully Sent to DMV,8/20/2025
961231,114818,Documents Received ,8/14/2025
963533,114818,Received Title,8/18/2025
964071,114818,Successfully Sent to DMV,8/19/2025
961239,114819,Documents Received ,8/14/2025
963605,114819,Received Title,8/18/2025
965495,114819,Successfully Sent to DMV,8/20/2025
961243,114820,Documents Received ,8/14/2025
963604,114820,Received Title,8/18/2025
965496,114820,Successfully Sent to DMV,8/20/2025
961244,114821,Documents Received ,8/14/2025
963603,114821,Received Title,8/18/2025
965566,114821,Successfully Sent to DMV,8/20/2025
961245,114823,Documents Received ,8/14/2025
963602,114823,Received Title,8/18/2025
965498,114823,Successfully Sent to DMV,8/20/2025
961246,114824,Documents Received ,8/14/2025
963601,114824,Received Title,8/18/2025
965512,114824,Successfully Sent to DMV,8/20/2025
961250,114825,Documents Received ,8/14/2025
963600,114825,Received Title,8/18/2025
965585,114825,Successfully Sent to DMV,8/20/2025
961247,114826,Documents Received ,8/14/2025
963599,114826,Received Title,8/18/2025
969546,114826,Successfully Sent to DMV,8/26/2025
961249,114827,Documents Received ,8/14/2025
963598,114827,Received Title,8/18/2025
965517,114827,Successfully Sent to DMV,8/20/2025
961248,114828,Documents Received ,8/14/2025
963597,114828,Received Title,8/18/2025
965568,114828,Successfully Sent to DMV,8/20/2025
960500,114830,On Hold- QA,8/13/2025
965461,114830,Send Docs to TTG,8/20/2025
973024,114830,Documents Received ,9/2/2025
973117,114830,TTG sent to county,9/2/2025
962898,114838,Send Docs to TTG,8/15/2025
963816,114838,TTG sent to county,8/18/2025
970575,114838,TTG sent to county,8/27/2025
971645,114839,Send Docs to TTG,8/28/2025
972095,114839,Documents Received ,8/29/2025
972101,114839,TTG sent to county,8/29/2025
960877,114855,On Hold- QA,8/14/2025
964774,114855,On Hold- QA,8/19/2025
966699,114855,Send Docs to TTG,8/21/2025
969474,114855,Documents Received ,8/26/2025
971558,114855,TTG sent to county,8/28/2025
960908,114857,On Hold- QA,8/14/2025
964769,114857,Send Docs to TTG,8/19/2025
966156,114857,Documents Received ,8/21/2025
967421,114857,Documents Received ,8/22/2025
967424,114857,TTG sent to county,8/22/2025
960952,114859,On Hold- QA,8/14/2025
963231,114859,Send Docs to TTG,8/18/2025
969688,114859,Documents Received ,8/26/2025
969775,114859,TTG sent to county,8/26/2025
970522,114859,TTG sent to county,8/27/2025
961064,114867,Send Docs to TTG,8/14/2025
964355,114867,Documents Received ,8/19/2025
964523,114867,TTG sent to county,8/19/2025
967981,114867,Post Audit,8/23/2025
961072,114868,Send Docs to TTG,8/14/2025
963841,114868,Documents Received ,8/18/2025
964568,114868,TTG sent to county,8/19/2025
961095,114869,Send Docs to TTG,8/14/2025
967418,114869,Documents Received ,8/22/2025
967430,114869,TTG sent to county,8/22/2025
961425,114876,Send Docs to TTG,8/14/2025
962549,114888,Documents Received ,8/15/2025
964775,114888,Received Title,8/19/2025
964800,114888,Successfully Sent to DMV,8/19/2025
970211,114891,TTG sent to county,8/27/2025
974565,114891,TTG sent to county,9/4/2025
961699,114897,Documents Received ,8/14/2025
961703,114897,TTG sent to county,8/14/2025
967484,114897,Post Audit,8/22/2025
961698,114901,Documents Received ,8/14/2025
961701,114901,TTG sent to county,8/14/2025
967473,114901,Post Audit,8/22/2025
961693,114902,Documents Received ,8/14/2025
961702,114902,TTG sent to county,8/14/2025
967471,114902,Post Audit,8/22/2025
961896,114927,On Hold- QA,8/14/2025
966712,114927,On Hold- QA,8/21/2025
973302,114927,On Hold- QA,9/2/2025
974886,114927,Documents Received ,9/4/2025
975096,114927,TTG sent to county,9/4/2025
961958,114937,Send Docs to TTG,8/14/2025
963712,114937,Documents Received ,8/18/2025
964567,114937,TTG sent to county,8/19/2025
961965,114940,On Hold- QA,8/14/2025
965519,114940,Send Docs to TTG,8/20/2025
973255,114940,Documents Received ,9/2/2025
973312,114940,TTG sent to county,9/2/2025
